a,G,F_imp,u_imp,l,F,u,fracture_dissipation
0.0008081054687500001,1.2942547672222126e-13,2.7856497697068607e-07,9.643197079363564e-14,144434850.22724774,40.23449072731776,1.3928137258697094e-05,0.0004943847656250004
0.0008095703125000001,8.631279774658678e-14,2.767629844361271e-07,1.004028378084163e-13,176865971.9450794,48.9499542407165,1.775784549502971e-05,0.0004983398437500002
0.00081103515625,8.963789785687576e-14,2.7466996053331293e-07,1.0647245065065911e-13,173554568.64680982,47.6702265205954,1.847878024544389e-05,0.000502294921875
0.0008125000000000001,4.311687352648366e-13,2.7832338125573905e-07,2.607803061235743e-13,79133113.07932898,22.02459560153159,2.0636357453338834e-05,0.0005062500000000001
0.0008154296875000001,4.533449371976942e-13,2.775995666848144e-07,2.700953756495584e-13,77173375.62627687,21.423295633458874,2.0844171879923725e-05,0.00051416015625
0.0008183593750000001,4.772485972498651e-13,2.791454477044389e-07,2.7984385169389585e-13,75215881.87505542,20.996171020496533,2.1048702092468597e-05,0.0005220703125000004
0.0008212890625000001,5.027603794809088e-13,2.791378696539609e-07,2.9010761702834553e-13,73282682.69767429,20.455971930755982,2.1259864446866656e-05,0.0005299804687500003
0.0008242187500000001,5.296405391240894e-13,2.7805658399633964e-07,3.008879594138028e-13,71398859.1765501,19.85292288386723,2.148305704210563e-05,0.0005378906250000002
0.0008271484375000001,5.585689892500426e-13,2.7696977027524085e-07,3.1227188189846574e-13,69525396.08128054,19.256432980927404,2.171082627403769e-05,0.0005458007812500001
0.0008300781250000001,5.898338882485333e-13,2.7916315863327406e-07,3.2426789166466494e-13,67657667.54128857,18.88752817658606,2.193920920856248e-05,0.0005537109375000005
0.0008330078125000001,6.23243797349805e-13,2.798640698580858e-07,3.3695516359475864e-13,65819245.49966756,18.420441920525462,2.2178134635024067e-05,0.0005616210937500004
0.0008359375000000001,6.592624927036091e-13,2.774214927347131e-07,3.5035749880009274e-13,63995980.584737405,17.75386046283957,2.2421471690927895e-05,0.0005695312500000003
0.0008388671875000001,6.97503790691232e-13,2.7613245872728244e-07,3.645303345193022e-13,62216932.61940937,17.18011457866717,2.267995926051818e-05,0.0005774414062500002
0.0008417968750000001,7.402465075189089e-13,2.7893617645460463e-07,3.79625575438951e-13,60393986.636708975,16.84606771329409,2.2927101930012962e-05,0.0005853515625000002
0.0008447265625000001,7.846231411566133e-13,2.7895175667840103e-07,3.9550618165395885e-13,58661251.710000396,16.363659213458465,2.3200887674864022e-05,0.0005932617187500005
0.0008476562500000001,8.33472837771195e-13,2.7894331080235013e-07,4.124091386486317e-13,56916234.04205443,15.87640276209209,2.3472775056407595e-05,0.0006011718750000004
0.0008505859375000001,8.861682807350265e-13,2.788126062207363e-07,4.3038903069902763e-13,55198055.85515419,15.389913811293312,2.3756637755970597e-05,0.0006090820312500002
0.0008535156250000001,9.427730193708014e-13,2.793441878997787e-07,4.4948055779202686e-13,53515342.52392424,14.94919989752411,2.4054106008084842e-05,0.0006169921875000002
0.0008564453125,1.0043477268450128e-12,2.78381601723594e-07,4.69807851201653e-13,51848933.971201785,14.43378928656402,2.4359036256106697e-05,0.0006249023437500001
0.0008593750000000001,1.072436972530996e-12,2.792324148834733e-07,4.914711928724522e-13,50175994.96519507,14.010764243312417,2.4660056099106573e-05,0.0006328125000000005
0.0008623046875,1.1455207605441916e-12,2.7892954744981194e-07,5.145683776843229e-13,48549012.41092469,13.541754060914526,2.4981786554465575e-05,0.0006407226562499999
0.000865234375,1.2257021591297224e-12,2.789367556924209e-07,5.393099064406615e-13,46934198.58004927,13.091673082942771,2.53120782450738e-05,0.0006486328124999998
0.0008681640625,1.3128912242560437e-12,2.788605135230184e-07,5.658208276948574e-13,45348978.55215212,12.646039446797488,2.5659396579495046e-05,0.0006565429687500002
0.00087109375,1.4076082794306973e-12,2.785288432850736e-07,5.941437481219307e-13,43796658.38087883,12.198632598577703,2.6021510765631118e-05,0.0006644531250000001
0.0008740234375,1.5132029651790249e-12,2.7852266567306097e-07,6.246267204541459e-13,42240912.391309746,11.765051519689823,2.63848025759747e-05,0.00067236328125
0.000876953125,1.628797793778518e-12,2.782166967640041e-07,6.574191740759474e-13,40714424.07591147,11.32743257704893,2.676644304896359e-05,0.0006802734374999999
